Year,Month,week_number,average_ticket_price,seats_in_theatre,performance,weekly_gross,holiday_week,Tony_Award
2002.857142857143,June,24,468.07632993346226,837.6841249231445,20,2628127.721488474,0,1
2008.5714285714287,July,30,277.00240436308854,1276.1214190287178,20,2168590.654388222,0,0
2005.7142857142858,March,11,283.63738397885805,1534.3000040814902,11.882072878484054,1849656.8704558203,0,0
2014.2857142857142,January,4,97.58833491272893,995.9975296781704,16.722148208778652,2724371.8297348195,0,0
2002.857142857143,March,13,191.85638581526064,1824.0821092668396,7.427512189944855,1054539.7495993315,0,0
2000,December,52,34.827601087198445,1380.2195498091435,14.677016014154407,1372631.2198157632,1,0
2014.2857142857142,September,36,157.08250810857902,806.5713782266389,3.2965491035079957,1291648.274698243,1,0
2000,April,16,77.79520415345729,1276.122067715663,6.985950669263986,1640071.0534194282,0,0
2000,April,15,366.3808338142652,1237.7488698832483,18.11797575142161,2273357.445394515,0,0
2005.7142857142858,January,3,384.669205198578,1369.6226328686125,8.241007573677557,1465915.3911403753,0,0
2020,February,8,257.3276028517018,1406.6152804417466,11.385537223618247,1726652.827192061,0,0
2017.142857142857,July,29,322.10310743510183,1270.3669380836734,14.794029085208715,989391.1369048685,0,0
2017.142857142857,August,32,367.2187902499995,696.2140719808729,17.32419028993248,1782336.9623686918,0,0
2020,January,2,174.6131208979746,1451.3039728055862,11.525682723812878,2183449.159762649,0,0
2014.2857142857142,December,48,407.1180565721761,1808.6320750204018,8.764778496892529,1832774.7193107149,1,0
2000,January,4,336.40499821477385,50,4.322632027435304,1700443.9722542686,0,0
2020,October,41,310.3643644324792,2000,9.645796568791493,1865111.7208361316,0,0
2014.2857142857142,September,37,343.9349908280833,1510.4563694649387,15.986380916310653,1250463.3620074033,0,0
2005.7142857142858,May,21,271.07142745468957,1761.6901428541753,13.99250041249098,1699761.001046988,0,0
2011.4285714285713,April,15,260.2308193279539,912.3875799578425,14.8224032722921,1832035.5841448633,0,0
2008.5714285714287,November,47,402.4843338759924,856.3524807956478,13.180185920127855,1240847.9553038888,1,0
2000,March,10,318.21638790593613,521.8604714250839,14.13912873770224,2269324.75619342,0,0
2017.142857142857,March,10,121.5608796070859,981.7961409162992,1,2118054.6947215525,0,0
2005.7142857142858,December,49,201.03812127424555,458.16095121987416,5.5936718759821655,1484560.490409872,0,0
2011.4285714285713,February,5,193.49737056102512,835.6275241776073,2.9129321587810963,2737300.73849136,0,0
2020,September,35,323.85005060194135,513.462168686735,2.693171295786466,1451617.3107106043,0,1
2008.5714285714287,January,4,237.77725170343086,1697.2701838842202,9.647743085919453,2175436.3009421593,0,0
2000,September,39,155.66057309672448,507.33844782105643,8.527180711749576,1941502.967992048,0,0
2014.2857142857142,August,33,167.7787032287897,797.3452128797574,1,1383003.2611545008,0,0
2005.7142857142858,October,43,344.56538316039587,900.9833089726653,5.875578909629301,1492868.689741174,0,0
2020,October,41,278.0109676908338,1594.6217271098299,11.380584990117148,2232023.594734543,0,0
2000,November,45,226.77267420543126,853.1266577625072,18.950928026535685,1114208.5728016528,0,0
2008.5714285714287,March,11,386.53945906415026,1025.313085174922,15.5400767925073,1759280.4717596706,0,0
2008.5714285714287,July,27,316.3720511240293,726.1084607722287,15.824737896253795,2445344.8397327904,1,0
2017.142857142857,February,6,95.57458870236232,1551.8990897809765,1,1311730.345704773,0,0
2011.4285714285713,September,36,190.1321498876154,1784.9147391182412,8.127531743010014,2694373.395594829,1,0
2002.857142857143,July,28,332.5646394339186,860.3321760730777,14.337816150541684,1125138.926078186,1,0
2014.2857142857142,November,46,324.91335594824346,748.5687191671548,5.8138171806950965,1756310.7319996466,0,0
2005.7142857142858,December,50,102.6787543033297,1059.2681738987285,9.025222108918381,1189943.4814113965,0,0
2020,August,32,361.6013039639656,549.4964710943286,4.942588367793929,1593048.8260190932,0,0
2011.4285714285713,August,34,138.93982120704686,1431.992049971826,18.070048006636,1569456.3642434045,0,0
2014.2857142857142,March,12,296.3720770943742,1674.593306085722,3.189135928818841,1372491.5926509907,0,0
2005.7142857142858,February,7,228.53062587363243,1412.04740580495,3.492779563749644,2387132.1520851376,0,0
2017.142857142857,October,40,206.10482414907892,1542.8900888689354,16.033222630698436,1756731.0599919413,0,0
2017.142857142857,May,18,210.48615065013175,1618.3827601847938,9.071851890039675,1512655.903188836,0,0
2002.857142857143,August,33,423.35080954548425,679.4085421492173,3.1413779071598036,1997584.3383044163,0,0
2017.142857142857,May,18,225.21545309221722,1545.7832318018181,7.421763973448673,1229373.966158636,0,0
2005.7142857142858,July,30,435.81443877982707,1191.0015144704842,11.059203497020944,1478846.0454330312,0,0
2017.142857142857,May,20,478.0904753735805,1441.7026862681093,10.132228689597403,888077.6359288254,0,0
2014.2857142857142,June,22,238.95417281480442,1117.7142402843956,9.041561486399813,2573374.621309868,0,1
2011.4285714285713,May,18,184.1305302444249,1399.7511087889095,10.303673582134676,1856574.898679584,0,0
2008.5714285714287,March,13,229.60547333311493,766.7292329210939,5.0189338274998425,1717307.1447715815,0,0
2000,September,39,132.0811514829182,1696.0517552138176,15.701940115873033,2341056.1888204236,0,0
2008.5714285714287,December,48,168.5271205661939,597.300036447009,11.761730188841192,1362917.4707436136,1,0
2011.4285714285713,February,8,275.37311456231987,1320.3442508904948,1.5513423624174365,1663695.0939998927,0,0
2017.142857142857,October,40,188.53924095124822,567.063357179953,11.416492713909408,1649574.5744835401,0,0
2020,September,37,243.30559842246905,1273.3629780163676,4.365174570078975,2438882.1045957888,0,1
2014.2857142857142,November,46,290.65065670465805,1358.4530300114495,16.505061205249497,1432625.3716370238,0,0
2011.4285714285713,October,42,499.8792542951137,1007.2967837029216,11.283838408757578,2803316.141033128,0,0
2014.2857142857142,May,20,298.16314542602424,1756.099153176662,9.657965592456558,2223380.7726764553,0,0
2008.5714285714287,August,32,271.00852355053723,470.2356976313881,10.822546430503262,1832792.2633085658,0,0
2000,September,38,217.26504011697784,973.8228012578007,7.446164938206035,1491862.66684479,0,0
2008.5714285714287,January,3,209.42167976323285,831.9372710425944,3.86637420646508,885632.8146120987,0,0
2005.7142857142858,September,39,213.84212394142602,1784.129503853142,3.348951718568082,1613742.7137067239,0,0
2011.4285714285713,June,22,262.7437169560618,2000,8.738777576051334,1554925.1442398778,0,1
2008.5714285714287,September,37,123.25643793109846,474.4606990698559,4.922230768256648,1329721.1130275994,0,0
2011.4285714285713,February,8,389.3447347682507,1307.111113423875,9.641442349385313,2384030.904000951,0,0
2014.2857142857142,July,27,354.49944742202865,1279.8785897350863,13.07519676188857,2835562.7623251635,1,0
2000,September,36,206.00256449507694,1734.5054674942492,11.751396847491216,1673898.2930813713,1,0
2014.2857142857142,January,4,150.66145988963967,526.8807460114425,16.677018958709056,1439262.380341057,0,0
2017.142857142857,December,49,251.723289721837,2000,11.872075638838199,1710140.2162702063,0,0
2008.5714285714287,December,49,361.11793449318276,1518.6840108096385,6.748214133358164,1167508.6162755834,0,0
2014.2857142857142,July,29,328.7911712324793,991.2256355924912,20,759506.7160405915,0,0
2020,February,6,242.93060264720526,1033.0885497638117,9.752928482417925,1153583.4922107835,0,0
2014.2857142857142,September,35,330.2336215243827,941.0564328189071,3.9676205131204325,2230626.294818519,0,0
2005.7142857142858,November,46,337.3084216658611,1505.2883428200607,15.389626804724674,1817656.9035611546,0,0
2014.2857142857142,January,2,310.9785911058521,1796.0334618036145,9.734990628771884,1439146.400340199,0,0
2014.2857142857142,May,21,193.45639571105716,239.02956567794888,3.9283612772725807,1449435.7391947582,0,0
2014.2857142857142,July,29,76.96645629410602,1688.1598352300202,6.132410047631,1481205.8217522085,0,0
2002.857142857143,March,10,397.4440259843976,1344.842919835212,6.655381826410899,1832790.431822219,0,0
2014.2857142857142,January,3,227.80792949726106,672.4233605744936,5.78174357693451,1064080.8031737716,0,0
2020,July,30,281.3945725266455,230.82743069745516,16.604584060825985,814557.8674704492,0,0
2014.2857142857142,July,29,190.30790501651404,823.8267691463673,10.558070198145627,1550537.4956356941,0,0
2011.4285714285713,October,43,146.83626786733086,1768.723520458066,9.53000223174891,2124569.0817838567,0,0
2008.5714285714287,July,30,284.23811746629815,1087.6064026853423,5.043315518571288,1509270.7754673476,0,0
2020,October,40,298.27702361646857,806.5268369956966,17.065550987075042,1959103.282681209,0,0
2011.4285714285713,June,26,290.6311534146946,265.96545960879575,1.0798781885249085,2289726.5775680076,0,1
2002.857142857143,July,29,218.02058558030927,842.087637712551,14.906431229296107,2368887.9433550267,0,0
2020,January,2,500,1389.5183820304358,4.279066731161905,1123180.7487980942,0,0
2008.5714285714287,September,36,227.19848462597946,1699.3767392370592,7.942330429150406,911873.2313900545,1,0
2020,January,1,245.65886565519511,1272.3624224744726,8.22184156590721,1000930.0928153346,1,0
2020,February,5,306.4878592186555,1808.2949947787815,13.0003113717886,900753.1727334728,0,0
2000,May,19,225.67108832601556,558.7194581375799,1,2428643.6789812776,0,0
2020,December,49,173.62568926055337,1541.5396260831658,9.498438040513832,1739664.4368681738,0,0
2014.2857142857142,May,20,118.07665872331242,1067.9183093382544,14.977629528414319,1623650.3959098093,0,0
2020,March,11,180.92807407837324,1186.853411944325,7.328879400842346,1198260.4518105728,0,0
2005.7142857142858,July,30,5,1205.1818085959972,14.492791285791515,1658116.9703166466,0,0
2002.857142857143,November,46,311.5973301293285,1855.419445049526,9.10605262006434,1343455.5611862552,0,0
2008.5714285714287,January,1,244.30130097473764,1284.4207853693217,6.651055293265767,2154851.1228627553,1,0
2008.5714285714287,May,19,248.82197690576547,690.8369672767815,7.514953747765601,2514460.6062880103,0,0
2011.4285714285713,May,21,139.62158062103813,1185.0168924229254,8.534547757913652,1130082.2850579387,0,0
2020,September,35,368.66423351114634,648.356637503313,1,2477336.566077463,0,1
2005.7142857142858,May,19,114.6664463382001,854.1266440916543,6.338918235484696,2213053.634052634,0,0
2011.4285714285713,August,33,246.17974920260528,620.4561302654575,7.358715296830548,924202.1122226563,0,0
2002.857142857143,August,32,193.40612749781786,780.0066647285757,12.139509817840608,1996460.4332291135,0,0
2014.2857142857142,December,50,220.25475989642834,1149.599327104343,12.36251533720532,2173336.80528465,0,0
2020,November,44,355.59072228021495,1463.008769317716,4.664872340084725,1517124.373293112,0,0
2005.7142857142858,July,29,340.3354103800876,1914.1996762777762,4.033945625728196,1154339.3976095158,0,0
2002.857142857143,October,43,281.3416852237523,169.2171801769582,19.451627778251584,1204220.6467080698,0,0
2002.857142857143,January,2,189.4210048194084,1577.0032323882756,8.328173735391896,1235857.2767233886,0,0
2000,July,29,127.43735368581368,1005.5400408920855,10.343778366843809,854657.9184055533,0,0
2000,April,15,352.4993862347255,1080.6886367500438,12.123051729013142,1779583.4433790995,0,0
2008.5714285714287,October,41,209.66321924654505,1336.2298149299588,3.804786095251478,1950491.2955086967,0,0
2011.4285714285713,June,25,393.55641547374404,647.3244811506448,6.1914242321384485,630253.4634912186,0,1
2020,April,17,371.8998340090631,815.3957846675432,1,818043.6491234124,0,0
2008.5714285714287,January,2,196.5195319332163,1058.7365570886564,14.19529829173538,2414299.8812194895,0,0
2011.4285714285713,August,31,295.2928296642697,1699.9724964943282,14.586577807697642,1342683.721173927,0,0
2008.5714285714287,July,27,284.12566488234773,1679.1901848042587,5.323884776916332,2009984.2076390842,1,0
2000,October,42,203.28444413390895,1945.8683042449939,10.836149275912923,1802386.6011977468,0,0
2002.857142857143,January,3,215.3275690510435,1287.718393817201,14.514214868008885,1697977.6970018086,0,0
2005.7142857142858,June,25,181.1620553121376,867.3897740384109,6.16636381677403,1813850.164608848,0,1
2000,April,17,289.3092108748714,860.5011334738924,7.623848824790359,2854806.1397445993,0,0
2011.4285714285713,March,13,211.81178856579473,1638.7675084686618,7.743275909376933,1391119.684032111,0,0
2005.7142857142858,September,39,405.2727605304627,554.2877274253372,9.671666630545877,1272009.948788205,0,0
2014.2857142857142,June,23,51.480115567155224,1115.4592685329098,16.35377905313083,1010263.1784546006,0,1
2014.2857142857142,July,28,195.07194496112174,2000,20,1069566.8440403445,1,0
2011.4285714285713,October,40,267.02742774961894,1281.2685252604642,9.432329055180748,2054190.500012584,0,0
2017.142857142857,December,49,205.38383529757886,1832.4603454821945,13.22717521907055,2166194.161636491,0,0
2002.857142857143,January,1,321.94733165498303,2000,15.777176286480268,2109727.122110404,1,0
2000,October,42,316.3900316263987,1281.084818221704,9.135387129322705,1286696.1606026185,0,0
2014.2857142857142,September,37,125.88348596732368,1125.8436036901137,7.338866576208911,862641.6141691874,0,0
2011.4285714285713,March,12,133.19834478919347,1022.6159887232669,5.314036676130789,2865944.0722851316,0,0
2014.2857142857142,June,23,197.30846835364298,2000,11.95518846788703,1745912.9371576349,0,1
2017.142857142857,November,44,132.49691080658374,1983.8614607329707,3.6306641018295247,1831585.7574527583,0,0
2017.142857142857,November,46,233.3174911207915,928.4004394535224,11.88836262707839,1298295.6637267752,0,0
2014.2857142857142,March,12,126.84711856922355,1752.097429229521,15.333530356328867,2114243.2690964886,0,0
2011.4285714285713,June,24,201.78895726895098,1290.2213785654478,10.871052215081207,1028466.8680672301,0,1
2011.4285714285713,June,25,170.63228951680026,927.9225152387183,4.67482758075294,1634116.6373342078,0,1
2017.142857142857,May,18,420.2443527676951,1571.4106734851816,7.10584662863247,2870921.600467378,0,0
2005.7142857142858,January,3,165.85114851414806,440.65617118258194,7.440717070167937,1629466.0694704081,0,0
2008.5714285714287,March,11,173.89580615492883,1996.159397253507,3.2435296620121594,1337930.5795191224,0,0
2011.4285714285713,December,48,143.47744563678455,797.913251933852,6.948290030773058,2321949.512841839,1,0
2002.857142857143,July,28,418.7862900565905,1537.8468814148646,10.016282990979436,1831711.1729324677,1,0
2011.4285714285713,January,4,325.2320362394307,328.5241133429761,9.605281471229265,663617.0345519286,0,0
2017.142857142857,May,21,343.58457384305973,1095.8819645611386,3.535308419459283,1414034.5465597464,0,0
2011.4285714285713,January,4,267.5390358758201,986.2579092615697,1,1944848.2154804042,0,0
2017.142857142857,November,44,22.242600971418142,1196.4547438600666,13.183324303012025,1063626.7601360832,0,0
2014.2857142857142,December,52,321.8222996678614,1498.0951126059297,11.580507943380683,1846039.7275152598,1,0
2020,January,3,245.75174574095578,1612.2162361364199,13.821975829580897,2203709.748580897,0,0
2002.857142857143,February,5,266.58376406374873,1069.4970278748688,14.038943208043882,922266.4458281896,0,0
2000,October,43,5,1765.3419134040796,1,2074628.7592821144,0,0
2017.142857142857,October,41,257.3329551644622,2000,6.739454062195911,1388704.3728785058,0,0
2017.142857142857,June,25,330.8725792837761,2000,11.105525814010544,946904.7384291248,0,1
2008.5714285714287,March,11,217.72261144109154,618.1571691294245,8.910233638579625,1468436.4965571677,0,0
2014.2857142857142,October,40,328.2671014789321,274.2761349055487,16.63557962388537,611751.8582235174,0,0
2017.142857142857,November,45,22.67950504430445,1827.2024979092334,1,1410041.1100528052,0,0
2008.5714285714287,December,51,159.14757148940836,1328.1133800354114,10.467910483399018,1756197.974258662,0,0
2020,August,33,246.03659559061973,1002.4993076863716,9.54258153597352,1661372.444672799,0,0
2014.2857142857142,July,28,211.40255356495436,1005.613837156392,12.41124247904359,1640344.2336892274,1,0
2020,May,20,266.9001353497843,1176.254138362011,2.7458831437147193,1531151.2324187625,0,0
2020,June,22,259.33198233831035,1289.9348682292514,11.953180452708441,2170584.4579362087,0,0
2005.7142857142858,November,44,165.11433153446282,986.1880851998119,1,1513248.0523155897,0,0
2011.4285714285713,April,14,244.34433368261662,847.8364897088416,9.447262659118683,1457732.6488852738,0,0
2008.5714285714287,May,21,364.0124308622645,1982.1784095990563,7.517872737255668,1495675.4015487563,0,0
2002.857142857143,December,50,220.5780112411554,1406.3406279291924,19.216903350700367,1658773.9327504248,0,0
2011.4285714285713,September,39,348.5296728666006,739.8404930831537,5.8624906681343,1416760.1093402957,0,0
2002.857142857143,August,31,222.1961006649832,996.4973745883206,9.575226666641878,1432169.8300534673,0,0
2005.7142857142858,July,29,184.90045231511996,1402.8202611521374,8.756108684717761,2388760.036520137,0,0
2002.857142857143,July,30,108.50255375060075,1215.8596691137866,11.446067806685974,2100375.4236690165,0,0
2011.4285714285713,May,20,302.52402144503975,521.4420931385116,12.6491877965368,2689571.443991627,0,0
2011.4285714285713,June,26,308.26346232582745,736.8441783601453,10.823479938836128,1539238.9130258427,0,1
2014.2857142857142,October,41,364.1201210221772,1050.7697858234305,12.739739392712437,916631.7885777275,0,0
2020,February,5,306.85139937130884,1006.969254887812,17.616414049316965,1694291.7527786607,0,0
2011.4285714285713,January,1,228.30922260091597,915.9387027487999,11.592550750461939,1118738.9362366279,1,0
2011.4285714285713,August,33,255.82155504141775,916.4953812748438,7.733571099713373,1481909.9357315334,0,0
2000,October,43,275.55723097995883,1284.9777060701376,9.36199934129824,2636670.413666777,0,0
2011.4285714285713,January,4,185.09062597156017,1215.8801082291195,10.172435516007932,1748179.935677736,0,0
2008.5714285714287,October,40,106.82669791078112,2000,20,1287814.4632693161,0,0
2020,March,12,111.65092099804775,1464.625663512343,12.070593337096987,1075412.5788752965,0,0
2005.7142857142858,August,31,392.70631323815724,666.1850387732587,9.413951181322757,1444765.070767343,0,0
2002.857142857143,July,30,299.63620312092223,949.9383616883208,9.21446675688105,1154970.2684955152,0,0
2014.2857142857142,January,2,424.3022767454544,722.6675988180812,12.109589029880238,1995460.652141282,0,0
2008.5714285714287,October,42,250.20140198896672,1688.8571893177682,17.673988593678864,723701.9878488561,0,0
2017.142857142857,September,36,218.25138934950942,1555.1345231947203,2.874591234025158,1425444.8299175282,1,0
2011.4285714285713,March,11,283.1401929578001,1970.5740448793595,9.326947458581815,1774822.1908600905,0,0
2017.142857142857,April,15,168.95813518825355,1516.5536203967197,15.13917399214289,2809650.5738982437,0,0
2008.5714285714287,December,50,281.5782147592612,844.5977854367175,6.786890398425596,2152643.942107579,0,0
2002.857142857143,June,22,164.54746541062514,1240.0074328402927,10.864528663021003,2075301.5165508038,0,1
2017.142857142857,April,14,198.6058012336429,440.22480959196105,8.800994540485853,2479207.4153789203,0,0
2014.2857142857142,November,46,194.95753202652682,1165.7004995586892,15.326477197488918,2544167.1424264177,0,0
2014.2857142857142,February,7,178.1680206287603,591.8149967817284,9.369465132269612,1647162.2550722791,0,0
2011.4285714285713,November,44,242.67650274155918,241.48771000289116,9.770552906007389,1760415.0592069386,0,0
2017.142857142857,January,2,261.10450784066245,1239.6530352143059,13.96880555902447,1312900.004047932,0,0
2008.5714285714287,July,29,272.37728367668444,1492.2100593156374,11.502639626194526,1075362.1889511063,0,0
2005.7142857142858,October,42,238.78449105119685,1080.7146154463849,5.867391835824465,2732664.5931852413,0,0
2005.7142857142858,August,33,303.4707651856861,2000,9.6331964988556,1517728.8284480546,0,0
2014.2857142857142,March,9,279.46614098864893,830.1380531482451,20,1082204.0818787715,0,0
2017.142857142857,May,20,280.33302227069504,1142.0528963118732,4.806614914643146,1300155.2688134103,0,0
2017.142857142857,March,10,416.75645532966695,2000,10.892978135947624,2290689.841721979,0,0
2000,April,14,281.0026406526217,2000,11.922687023876914,524435.1576033558,0,0
2020,February,5,157.34282842677345,2000,5.160817403739445,1494084.3456346975,0,0
2000,October,40,122.13048288237185,699.778342782043,14.025020927624949,1344697.4365132577,0,0
2020,November,45,312.31530650004913,1396.4445853486895,7.862133027953755,1345056.9101500518,0,0
2020,June,22,283.90325252299226,1251.6662269625128,4.02233972499578,1894230.1063590522,0,0
2017.142857142857,June,23,243.1592414467142,1119.388513291741,13.959638267684713,2001441.3423600595,0,1
2000,March,9,409.4038348547609,166.08432744557172,13.884298028160986,2330884.6031232392,0,0
2002.857142857143,April,17,188.10108849288554,1312.9221363882698,10.122879612729044,1561579.894557075,0,0
2020,March,12,236.60191009473516,864.3940388231315,7.130105832069207,1812643.2291015964,0,0
2011.4285714285713,October,42,164.7803290282313,1594.8114358209282,7.897342912333073,1427427.5636897094,0,0
2008.5714285714287,April,16,379.0020324806071,990.6298337603662,18.435508588359266,1427620.3804865684,0,0
2008.5714285714287,August,32,360.52583441515316,986.227464188059,11.996400304919437,1757726.2107898872,0,0
2000,March,11,317.8395576129458,1244.5023325320449,20,1595179.1405614298,0,0
2005.7142857142858,February,5,362.61595160403994,1093.043730169456,6.687969828925073,2014753.71850566,0,0
2008.5714285714287,June,26,399.20374046942084,1047.904476317431,11.999545774584718,1061010.5734718323,0,1
2011.4285714285713,September,38,299.02657062590356,555.1891338907459,6.5595549495293834,1773739.120481162,0,0
2020,July,29,417.89253889933957,984.8317443797243,9.294838256956922,1654656.3831167985,0,0
2014.2857142857142,October,41,331.4557958144803,1602.029002540085,10.219869061078839,2158528.4227649835,0,0
2000,March,9,320.6963688153432,1294.9629654493183,19.395518324644705,696416.8685205466,0,0
2008.5714285714287,August,31,285.776462408802,1614.3632624223287,8.851483118028389,1473110.371131691,0,0
2002.857142857143,September,39,421.8191117081868,1725.1200107620366,12.594665245449463,2117176.622779476,0,0
2014.2857142857142,April,17,154.13361186081846,1038.3266121255244,8.704961832825648,610919.9503511011,0,0
2008.5714285714287,February,8,141.5868623163911,2000,9.188317684094926,1254566.1638466315,0,0
2017.142857142857,January,2,323.64931711636285,785.3495504586499,1,2019620.1064933166,0,0
2002.857142857143,September,37,247.06059465903036,813.0600620207247,12.9431461404332,2455515.0664464273,0,0
2005.7142857142858,May,19,431.70571280461684,513.6247485555443,10.021010809444487,1105613.3585159131,0,0
2002.857142857143,December,51,181.62002038407098,50,8.164867495139195,2312027.6298691686,0,0
2008.5714285714287,May,21,169.03784885661088,977.7597552647678,8.619434944950164,2198125.908786578,0,0
2017.142857142857,December,50,104.72651479978634,1335.397711893009,6.985609492999259,1751068.0513973576,0,0
2005.7142857142858,May,19,170.6274681885407,714.7948531350977,10.423604890876149,1188885.5401298315,0,0
2008.5714285714287,November,44,387.608651711166,847.5286577688828,13.001567807715483,2855921.575985759,0,0
2020,June,22,315.2141973364606,1348.5440338527933,7.563283283472762,1414757.864110609,0,0
2002.857142857143,October,42,176.7668174347752,1485.9247416736594,5.3258206770703564,952521.5982469611,0,0
2011.4285714285713,September,39,421.66294269081607,1162.8455176030716,16.24363889303175,1276168.4368880452,0,0
2000,January,3,270.5058439541617,1120.0125662865357,4.2378609580157045,1911684.0413598816,0,0
2011.4285714285713,September,38,217.31545477588338,356.0005778938139,8.386701347183225,2587239.627858481,0,0
2002.857142857143,February,8,276.247919486169,1554.9548709287938,5.425076941088293,1629648.178458933,0,0
2017.142857142857,January,3,252.6447038952797,961.201646731867,16.713595017376246,2115407.2002795013,0,0
2011.4285714285713,December,51,28.932030728858336,1678.9690604230123,13.625998565402659,1139286.481164146,0,0
2017.142857142857,February,8,299.5935233720703,674.7800061243146,1.8744637418031331,1637910.4615243326,0,0
2008.5714285714287,July,27,295.08861939871167,1296.690811270116,10.088644957304918,1802810.0572069273,1,0
2020,February,8,177.04423137870074,913.8839761369934,13.585984547364932,1580312.9332528496,0,0
2008.5714285714287,June,24,379.7430662487504,1165.0717034684797,8.11388426531024,1409428.0680089174,0,1
2011.4285714285713,March,10,194.81973630965376,1368.1230640171868,12.396728326648944,2353382.117025112,0,0
2011.4285714285713,June,26,318.7427919105006,605.8737183034006,20,945561.1510079904,0,1
2000,June,24,149.64566167321172,560.8951895705767,16.262415151520496,2461009.699457192,0,1
2017.142857142857,July,28,365.7068531347119,1146.2783869180776,7.968899952386385,1458644.9507560292,1,0
2011.4285714285713,May,18,141.83173566429645,1006.3058182783195,1.8746948673424182,2047657.4185154228,0,0
2017.142857142857,May,19,305.6999769901558,1527.4984033144656,9.522350988265607,1036551.0434295466,0,0
2000,June,22,154.7428675973211,2000,13.965496392021986,2402102.5575180473,0,1
2000,July,29,318.50573508904125,1420.0746135279742,17.21222804879887,1090223.1951957955,0,0
2005.7142857142858,August,31,369.56190930055607,1815.3708818040877,5.376518582579916,1099278.3395556079,0,0
2000,December,50,487.92159902877745,1673.304433867033,9.859775105353611,2100205.794399167,0,0
2000,January,2,345.3878813812559,1149.555695677716,10.761521206490015,1423456.3829006418,0,0
2000,May,21,273.8153483536322,1435.4657143323632,10.207293576074811,2218064.1100946423,0,0
2000,December,50,358.9296699098232,1306.902072153522,16.369680653439804,1906076.2530515487,0,0
2017.142857142857,June,25,223.90537512070927,374.53517734977515,16.137858149862165,1913581.4641566752,0,1
2002.857142857143,October,41,172.45925219123706,413.21486913680235,11.804403654169569,2221056.279183231,0,0
2011.4285714285713,August,31,264.15932529894155,1932.6421873430963,9.24560192253669,2493699.7689251993,0,0
2011.4285714285713,July,29,252.18127109224966,50,4.897142061023515,1616797.6641502702,0,0
2011.4285714285713,December,51,203.1994741751659,50,9.242710210112804,1518947.0783172543,0,0
2014.2857142857142,November,46,150.29329799032828,1003.269097568661,13.691377748881562,2049009.7123656552,0,0
2011.4285714285713,November,44,257.5828333404062,1122.577301479078,12.602655302438809,1781064.6012553405,0,0
2008.5714285714287,October,40,193.35808047161126,1381.9953044186548,9.059701770299663,1912193.1109586654,0,0
2011.4285714285713,November,46,126.6390450654046,1190.3156462336501,15.234531421723581,2137915.199333022,0,0
2005.7142857142858,November,47,354.7773124011607,337.98798804938315,9.905693955005917,1599021.9761595114,1,0
2000,March,13,325.23246909788816,747.0044517726535,9.150708479238043,1989479.5332617008,0,0
2011.4285714285713,December,50,266.64908217054045,564.4494034208649,17.546677290014834,2406229.2922571916,0,0
2014.2857142857142,September,39,61.07406959682464,309.4675116064717,4.932088328868554,1795834.5959991429,0,0
2005.7142857142858,September,36,157.68648769719508,1641.4454348899292,4.492396370774081,1673066.713627061,1,0
2000,June,25,135.8756937243663,1262.8245471926361,2.6737296903425705,2469153.9810911184,0,1
2008.5714285714287,April,15,361.14801077415297,127.14970297931154,15.991886283097791,2101691.219797181,0,0
2020,May,20,211.5692165439653,1539.932655241026,5.959723962526998,1943738.5726033438,0,0
2014.2857142857142,December,50,290.7856028026943,1459.3028460916053,5.946921539665274,1195147.186574789,0,0
2005.7142857142858,May,21,290.9524532211815,1936.70670347657,5.977848143051766,1986127.4972522843,0,0
2008.5714285714287,January,4,336.6252822338572,1468.2294068295582,14.88721856252037,1879787.3347675442,0,0
2005.7142857142858,July,27,300.0764943065933,1611.110989804313,4.496006593336138,2341276.6843099766,1,0
2020,December,51,189.38467665129087,1395.0018499212376,8.841601436729697,1621060.1989255343,0,0
2008.5714285714287,November,46,187.59175465662906,1083.5784896223354,5.911733125920221,2380230.3714647363,0,0
2008.5714285714287,July,29,203.8860112529631,1627.377022008323,2.146140751138378,1698282.5216396158,0,0
2017.142857142857,June,23,111.47119344420526,1098.7863009800976,8.195814850199277,1676345.1814284192,0,1
2017.142857142857,February,5,216.30789164929305,1126.7014494486236,11.716342011306821,1804121.7229307585,0,0
2008.5714285714287,April,14,316.20851097285123,1097.746540987125,2.6462246302784926,1627516.7376956567,0,0
2000,June,22,204.3480328020004,797.6031932517019,13.969119890009853,833763.4606246967,0,1
2020,December,48,302.3546605452017,682.9801349746732,14.145265603081533,1252139.9310292904,1,0
2008.5714285714287,December,48,369.79510572710427,788.8582967620302,1,2332156.372707729,1,0
2005.7142857142858,February,5,388.3509273167537,1165.6633907835396,6.391039648075353,1423065.9034591424,0,0
2002.857142857143,January,3,277.70572712549796,1385.3312902603561,16.80826428064687,1941350.3240071177,0,0
2005.7142857142858,April,14,326.38697325343173,1285.612276411624,15.701457987907903,2249243.9559411514,0,0
2011.4285714285713,July,29,286.74331043159304,1511.8780166302956,7.46094674066225,1427668.6458649654,0,0
2002.857142857143,September,35,256.04641451762393,2000,8.755352022811651,625373.6597044347,0,0
2017.142857142857,November,46,134.5977473428644,540.765586453269,18.394846679737725,1105872.2903464986,0,0
2017.142857142857,March,11,341.9914962316695,1533.3957546659308,8.268166461696035,1404278.9200796678,0,0
